// F-16C-52+ - Block 52+ Type
// Last edited: 12th of February 2018
// <command name>   <x>   <y>   <z>   <size>   <snd>   <msbtn>   <wheel>
// Panel order: left to right, top down


//////////////////
// LEFT CONSOLE //
//////////////////

// Test
SimEWSRWROff                                                     -1.42432 1.258842 -1.928946    32  115   2 

SimEWSRWROn                                                      -1.42432 1.258842 -1.928946    32  115   1 

SimEWSJammerOff                                                  -1.37090 1.263068 -1.984893    32  115   2 

SimEWSJammerOn                                                   -1.37090 1.263068 -1.984893    32  115   1 

SimEWSMwsOff                                                     -1.31388 1.266272 -2.046954    32  115   2 

SimEWSMwsOn                                                      -1.31388 1.266272 -2.046954    32  115   1 

SimEWSO1Off                                                      -1.40916 1.196522 -1.967014    32  115   2 

SimEWSO1On                                                       -1.40916 1.196522 -1.967014    32  115   1 

SimEWSO2Off                                                      -1.41940 1.130115 -1.979209    32  115   2 

SimEWSO2On                                                       -1.41940 1.130115 -1.979209    32  115   1 

SimEWSChaffOff                                                   -1.42949 1.064651 -1.991244    32  115   2 

SimEWSChaffOn                                                    -1.42949 1.064651 -1.991244    32  115   1 

SimEWSFlareOff                                                   -1.43867 0.996872 -2.005065    32  115   2 

SimEWSFlareOn                                                    -1.43867 0.996872 -2.005065    32  115   1 

SimEwsJettOff                                                    -1.32735 1.195426 -2.057248    30  311   2 

SimEwsJettOn                                                     -1.32735 1.195426 -2.057248    30  311   1 

SimEWSProgDec                                                    -1.30336 1.091318 -2.041381    40  125   2 w

SimEWSProgInc                                                    -1.30336 1.091318 -2.041381    40  125   1 w

SimEWSPGMDec                                                     -1.33075 0.993722 -2.074751    40  125   2 w

SimEWSPGMInc                                                     -1.33075 0.993722 -2.074751    40  125   1 w


// Helm Mount Display
SimHmsSymWheelDn                				 -1.25981 1.086481 -2.168007    40  116   2 w

SimHmsSymWheelUp                				 -1.25981 1.086481 -2.168007    40  116   1 w

SimRFSwitchDown                 				 -1.27336 0.994354 -2.185011    40  310   2 

SimRFSwitchUp                  				         -1.27336 0.994354 -2.185011    40  310   1 



////////////////////
// CENTER CONSOLE //
////////////////////

// Misc Armament
SimLaserArmOff                                                   -2.07479 0.915671 -1.145849    40  310   2 

SimLaserArmOn                                                    -2.07479 0.915671 -1.145849    40  310   1 

SimMasterArmDown                                                 -2.02532 0.889350 -1.301273    40  311   2 

SimMasterArmUp                                                   -2.02532 0.889350 -1.301273    40  311   1 

SimLeftAPDec                                                     -1.96691 0.979256 -1.479780    35  115   2 

SimLeftAPInc                                                     -1.96691 0.979256 -1.479780    35  115   1 

SimRightAPDec                                                    -1.96485 0.884687 -1.481084    35  319   2 

SimRightAPInc                                                    -1.96485 0.884687 -1.481084    35  319   1 

SimToggleTFR                                                     -1.99906 0.903061 -1.387897    30  318   1 

AFDragChute                                                      -2.10666 0.849916 -1.041051    40  311   1 

SimPickle                       								 -2.035176    0.862443   -1.207594    30    312    1 


// Left Eyebrow
SimICPFAck                                                       -1.88672 0.909256 -0.866929    35  122   1 

ExtinguishMasterCaution                                          -1.99131 0.702313 -0.669468    60  127   1 


// Threat Warning Prime
SimRWRSetPriority                                                -2.35735 0.674900 -0.829086    30  318   1 

SimRWRSysTest                                                    -2.33582 0.743257 -0.901161    30  318   1 

SimRWRSetSearch                                                  -2.33583 0.685247 -0.901161    30  318   1 


// Radar Warning Receiver
SimRWRBrightnessDown                                             -2.31571 0.572373 -0.927631    30  116   2 w

SimRWRBrightnessUp                                               -2.31571 0.572373 -0.927631    30  116   1 w


// Left MFD
SimRadarGainUp                                                   -2.31187 0.768570 -1.061789    10  126   1 

SimRadarGainDown                                                 -2.30528 0.768682 -1.082799    10  126   1 

SimCBEOSB_BRTUP_L                                                -2.22124 0.769891 -1.347831    10  126   1 

SimCBEOSB_BRTDOWN_L                                              -2.21096 0.769931 -1.377130    10  126   1 

SimCBEOSB_1L                                                     -2.32901 0.660652 -1.023384    20  126   1 

SimCBEOSB_2L                                                     -2.32901 0.612240 -1.023401    20  126   1 

SimCBEOSB_3L                                                     -2.32901 0.563815 -1.023409    20  126   1 

SimCBEOSB_4L                                                     -2.32901 0.514555 -1.023420    20  126   1 

SimCBEOSB_5L                                                     -2.32901 0.464436 -1.023435    20  126   1 

SimCBEOSB_6L                                                     -2.29703 0.362995 -1.125538    20  126   1 

SimCBEOSB_7L                                                     -2.28254 0.362925 -1.171735    20  126   1 

SimCBEOSB_8L                                                     -2.26805 0.362943 -1.217929    20  126   1 

SimCBEOSB_9L                                                     -2.25334 0.362961 -1.264932    20  126   1 

SimCBEOSB_10L                                                    -2.23833 0.362975 -1.312750    20  126   1 

SimCBEOSB_11L                                                    -2.20653 0.464548 -1.414279    20  126   1 

SimCBEOSB_12L                                                    -2.20653 0.514666 -1.414264    20  126   1 

SimCBEOSB_13L                                                    -2.20653 0.563926 -1.414249    20  126   1 

SimCBEOSB_14L                                                    -2.20652 0.612346 -1.414231    20  126   1 

SimCBEOSB_15L                                                    -2.20652 0.660763 -1.414221    20  126   1 

SimCBEOSB_16L                                                    -2.23834 0.770113 -1.312664    20  126   1 

SimCBEOSB_17L                                                    -2.25334 0.770110 -1.264823    20  126   1 

SimCBEOSB_18L                                                    -2.26806 0.770098 -1.217819    20  126   1 

SimCBEOSB_19L                                                    -2.28254 0.770085 -1.171630    20  126   1 

SimCBEOSB_20L                                                    -2.29702 0.770073 -1.125425    20  126   1 


// ICP
SimICPCom1                                                       -1.58023 0.159495 -0.493370    30  122   1 

SimICPCom2                                                       -1.58023 0.095476 -0.493370    30  122   1 

SimICPIFF                                                        -1.58023 0.031981 -0.493370    30  122   1 
SimICPLIST                                                       -1.58023 -0.035263 -0.493370    30  122   1 

SimICPAA                                                         -1.58023 -0.099990 -0.493370    30  122   1 

SimICPAG                                                         -1.58023 -0.165280 -0.493370    30  122   1 

SimICPTILS                                                       -1.60463 0.142383 -0.565169    30  122   1 

SimICPALOW                                                       -1.60463 0.077973 -0.565910    30  122   1 

SimICPTHREE                                                      -1.60463 0.013743 -0.566434    30  122   1 

SimICPStpt                                                       -1.60050 0.142383 -0.629106    30  122   1 

SimICPCrus                                                       -1.60050 0.078497 -0.630817    30  122   1 

SimICPSIX                                                        -1.60050 0.014086 -0.631516    30  122   1 

SimICPMark                                                       -1.59638 0.142383 -0.694940    30  122   1 

SimICPEIGHT                                                      -1.59638 0.078497 -0.695680    30  122   1 

SimICPNINE                                                       -1.59638 0.015134 -0.695156    30  122   1 

SimICPZERO                                                       -1.59638 -0.048931 -0.695330    30  122   1 

SimICPCLEAR                                                      -1.60463 -0.061336 -0.567018    30  122   1 

SimICPEnter                                                      -1.57955 -0.060987 -0.631516    30  122   1 

SimICPNext                                                       -1.59390 0.147975 -0.752386    16  122   1 

SimICPPrevious                                                   -1.59390 0.147975 -0.776617    16  122   1 

SimICPDEDUP                                                      -1.59726 0.045950 -0.741531    20  120   1 

SimICPDEDDOWN                                                    -1.59595 0.047547 -0.798038    20  120   1 

SimICPResetDED                                                   -1.59769 0.079357 -0.768617    20  120   1 

SimICPDEDSEQ                                                     -1.59769 0.013797 -0.768617    20  120   1 

SimDriftCOOff                                                    -1.59862 -0.048958 -0.743265    16  121   2 

SimDriftCOOn                                                     -1.59862 -0.048958 -0.743265    16  121   1 

SimWarnReset                                                     -1.59862 -0.048958 -0.782752    16  115   1 

SimSetWX                                                         -1.60399 -0.151201 -0.574717    30  122   1 

SimFlirLevelUp                                                 -1.60097 -0.152055 -0.634941    16  126   1 

SimFlirLevelDown                                                 -1.60097 -0.152055 -0.659171    16  126   1 

SimSymWheelDn                                                    -1.56841 0.212242 -0.595856    20  116   2 w

SimSymWheelUp                                                    -1.56841 0.212242 -0.595856    20  116   1 w

SimSymWheelDn                                                    -1.57104 0.212817 -0.568319    20  116   2 w

SimSymWheelUp                                                    -1.57104 0.212817 -0.568319    20  116   1 w

SimSymWheelDn                                                    -1.57402 0.213645 -0.537050    20  116   2 w

SimSymWheelUp                                                    -1.57402 0.213645 -0.537050    20  116   1 w

SimRetUp                                                         -1.57433 -0.218241 -0.605079    20  116   2 w
SimRetDn                                                         -1.57433 -0.218241 -0.605079    20  116   1 w

SimRetUp                                                         -1.57769 -0.218488 -0.570315    20  116   2 w

SimRetDn                                                         -1.57769 -0.218488 -0.570315    20  116   1 w

SimRetUp                                                         -1.58085 -0.220731 -0.538547    20  116   2 w

SimRetDn                                                         -1.58085 -0.220731 -0.538547    20  116   1 w

SimBrtWheelDn                                                    -1.57567 0.215683 -0.714301    20  116   2 w

SimBrtWheelUp                                                    -1.57567 0.215683 -0.714301    20  116   1 w

SimBrtWheelDn                                                    -1.58012 0.215108 -0.741838    20  116   2 w

SimBrtWheelUp                                                    -1.58012 0.215108 -0.741838    20  116   1 w

SimBrtWheelDn                                                    -1.57865 0.216511 -0.683032    20  116   2 w

SimBrtWheelUp                                                    -1.57865 0.216511 -0.683032    20  116   1 w


// Altimeter
SimAltPressDec                                                   -1.96125 -0.043318 -1.365111    30  116   2 w

SimAltPressInc                                                   -1.96125 -0.043318 -1.365111    30  116   1 w


// Instrument Mode
SimHSIModeInc                   -1.709831    0.226701   -1.751231    40    125    1    w

SimHSIModeDec                   -1.709831    0.226701   -1.751231    40    125    2    w

// Horizontal Situation Indicator
SimHsiHeadingInc                -1.556349    0.106092   -1.828932    35    116    1    w

SimHsiHeadingDec                -1.556349    0.106092   -1.828932    35    116    2    w

SimHsiCourseInc                 -1.556349   -0.110726   -1.828932    35    116    1    w

SimHsiCourseDec                 -1.556349   -0.110726   -1.828932    35    116    2    w


// Fuel Quantity Selector
SimDecFuelSwitch                                                 -1.65276 -0.228751 -1.767598    40  125   2 w

SimIncFuelSwitch                                                 -1.65276 -0.228751 -1.767598    40  125   1 w

SimFuelTransWing                                                 -1.58958 -0.227705 -1.912746    35  311   2 

SimFuelTransNorm                                                 -1.58958 -0.227705 -1.912746    35  311   1 


// Right MFD
SimRadarGainUp                                                   -2.31209 -0.355772 -1.061680    10  126   1 

SimRadarGainDown                                                 -2.30550 -0.355660 -1.082691    10  126   1 

SimCBEOSB_BRTUP_R                                                -2.22008 -0.360266 -1.348192    10  126   1 

SimCBEOSB_BRTDOWN_R                                              -2.21096 -0.361186 -1.377130    10  126   1 

SimCBEOSB_1R                                                     -2.32922 -0.463769 -1.023276    20  126   1 

SimCBEOSB_2R                                                     -2.32922 -0.512182 -1.023293    20  126   1 

SimCBEOSB_3R                                                     -2.32922 -0.560607 -1.023293    20  126   1 

SimCBEOSB_4R                                                     -2.32922 -0.609867 -1.023293    20  126   1 

SimCBEOSB_5R                                                     -2.32922 -0.659986 -1.023293    20  126   1 

SimCBEOSB_6R                                                     -2.29724 -0.761428 -1.125431    20  126   1 

SimCBEOSB_7R                                                     -2.28276 -0.761421 -1.171628    20  126   1 

SimCBEOSB_8R                                                     -2.26828 -0.761403 -1.217821    20  126   1 

SimCBEOSB_9R                                                     -2.25356 -0.761385 -1.264825    20  126   1 

SimCBEOSB_10R                                                    -2.23856 -0.761371 -1.312642    20  126   1 

SimCBEOSB_11R                                                    -2.20674 -0.659875 -1.414171    20  126   1 

SimCBEOSB_12R                                                    -2.20673 -0.609756 -1.414171    20  126   1 

SimCBEOSB_13R                                                    -2.20673 -0.560497 -1.414171    20  126   1 

SimCBEOSB_14R                                                    -2.20673 -0.512076 -1.414171    20  126   1 

SimCBEOSB_15R                                                    -2.20673 -0.463659 -1.414171    20  126   1 

SimCBEOSB_16R                                                    -2.23855 -0.354294 -1.312556    20  126   1 

SimCBEOSB_17R                                                    -2.25355 -0.354308 -1.264715    20  126   1 

SimCBEOSB_18R                                                    -2.26827 -0.354321 -1.217711    20  126   1 

SimCBEOSB_19R                                                    -2.28275 -0.354335 -1.171522    20  126   1 

SimCBEOSB_20R                                                    -2.29722 -0.354349 -1.125318    20  126   1 


// Other
SimEject                                                         -1.18924 -0.009907 -1.766909    40  117   1 

SimEject                                                         -1.18860 0.063922 -1.770617    40  117   1 

SimEject                                                         -1.18860 -0.083735 -1.770616    40  117   1 



///////////////////
// RIGHT CONSOLE //
///////////////////

// Sensor Power Management
SimLeftHptOff                                                    -1.07634 -1.231087 -2.280425    30  311   2 

SimLeftHptOn                                                     -1.07634 -1.231087 -2.280425    30  311   1 

SimRightHptOff                                                   -1.07220 -1.319081 -2.265417    30  311   2 

SimRightHptOn                                                    -1.07220 -1.319081 -2.265417    30  311   1 

SimFCROff                                                        -1.07246 -1.407060 -2.250334    30  311   2 

SimFCROn                                                         -1.07246 -1.407060 -2.250334    30  311   1 

SimRALTDown                                                      -1.07448 -1.491713 -2.238624    30  311   2 

SimRALTUp                                                        -1.07448 -1.491713 -2.238624    30  311   1 


// HUD Remote Control
SimHUDScalesDown                                                 -0.97815 -1.230021 -2.284494    30  310   2 

SimHUDScalesUp                                                   -0.97815 -1.230021 -2.284494    30  310   1 

SimPitchLadderDown                                               -0.97790 -1.322237 -2.268692    30  310   2 

SimPitchLadderUp                                                 -0.97790 -1.322237 -2.268692    30  310   1 

SimHUDDEDDown                                                    -0.97691 -1.417810 -2.252330    30  115   2 

SimHUDDEDUp                                                      -0.97691 -1.417810 -2.252330    30  115   1 

SimReticleSwitchDown                                             -0.98006 -1.498193 -2.238497    30  310   2 

SimReticleSwitchUp                                               -0.98006 -1.498193 -2.238497    30  310   1 

SimHUDVelocityDown                                               -0.86658 -1.233002 -2.287848    30  115   2 

SimHUDVelocityUp                                                 -0.86658 -1.233002 -2.287848    30  115   1 

SimHUDAltDown                                                    -0.86903 -1.322872 -2.272401    30  115   2 

SimHUDAltUp                                                      -0.86903 -1.322872 -2.272401    30  115   1 

SimHUDBrightnessDown                                             -0.87073 -1.414643 -2.256642    30  115   2 

SimHUDBrightnessUp                                               -0.87073 -1.414643 -2.256642    30  115   1 


// Interior Lighting
SimInstrumentLightCCW                                            -0.73610 -1.369348 -2.217520    40  116   2 w

SimInstrumentLightCW                                             -0.73610 -1.369348 -2.217520    40  116   1 w

SimDedBrightnessCCW                                              -0.72813 -1.497475 -2.196361    40  116   2 w

SimDedBrightnessCW                                               -0.72813 -1.497475 -2.196361    40  116   1 w

SimInteriorLightCCW                                              -0.54959 -1.239232 -2.246691    30  116   2 w

SimInteriorLightCW                                               -0.54959 -1.239232 -2.246691    30  116   1 w


// Zeroize/Voice Inhibit
SimVMSOff                                                        -0.41954 -1.024796 -2.338161    30  115   2 

SimVMSOn                                                         -0.41954 -1.024796 -2.338161    30  115   1 


// Air Condition
SimDecAirSource                                                  -0.29331 -1.484599 -2.266485    40  124   2 w

SimIncAirSource                                                  -0.29331 -1.484599 -2.266485    40  124   1 w


// Avionics Power
SimFCCOff                                                        0.35489 -1.406478 -2.268546    30  310   2 

SimFCCOn                                                         0.35489 -1.406478 -2.268546    30  310   1 

SimSMSOff                                                        0.45471 -1.407175 -2.263838    30  310   2 

SimSMSOn                                                         0.45471 -1.407175 -2.263838    30  310   1 
SimMFDOff                                                        0.55452 -1.407873 -2.259129    30  311   2 

SimMFDOn                                                         0.55452 -1.407873 -2.259129    30  311   1 

SimUFCOff                                                        0.65434 -1.408570 -2.254420    30  310   2 

SimUFCOn                                                         0.65434 -1.408570 -2.254420    30  310   1 

SimGPSOff                                                        0.65228 -1.252664 -2.283371    30  310   2 

SimGPSOn                                                         0.65228 -1.252664 -2.283371    30  310   1 

SimDLOff                                                         0.57261 -1.252108 -2.287130    30  310   2 

SimDLOn                                                          0.57261 -1.252108 -2.287130    30  310   1 

SimINSDec                                                        0.38914 -1.251072 -2.299971    35  125   2 w

SimINSInc                                                        0.38914 -1.251072 -2.299971    35  125   1 w


// Oxygen Regulator
SimOxySupplyOff                				          0.17616 -1.158666 -2.298035    35  129   2 

SimOxySupplyOn                 				          0.17616 -1.158666 -2.298035    35  129   1 
